"Date","chamber","PPFD_day"
2014-04-21,"C12",13.0875729
2014-04-22,"C01",17.48831154
2014-04-22,"C02",6.23059129714286
2014-04-22,"C03",235.395078
2014-04-22,"C04",21.08979
2014-04-22,"C05",17.42815104
2014-04-22,"C06",18.76150344
2014-04-22,"C07",11.65021218
2014-04-22,"C08",12.14300088
2014-04-22,"C09",7.41754423714286
2014-04-22,"C10",16.12228326
2014-04-22,"C11",13.69316862
2014-04-22,"C12",9.73535454
2014-04-23,"C01",16.99712592
2014-04-23,"C02",0.43402008
2014-04-23,"C03",191.060889411429
2014-04-23,"C04",20.00167716
2014-04-23,"C05",16.220067
2014-04-23,"C06",17.01614736
2014-04-23,"C07",12.2205519
2014-04-23,"C08",13.8697389
2014-04-23,"C09",2.14212908142857
2014-04-23,"C10",15.98145102
2014-04-23,"C11",11.83271178
2014-04-23,"C12",11.92858692
2014-04-24,"C01",20.48113008
2014-04-24,"C02",5.75000736
2014-04-24,"C03",77.501745
2014-04-24,"C04",23.23835178
2014-04-24,"C05",17.99338548
2014-04-24,"C06",19.01936682
2014-04-24,"C07",12.8594925
2014-04-24,"C08",12.03298494
2014-04-24,"C09",10.5853270338461
2014-04-24,"C10",17.29780536
2014-04-24,"C11",15.3083991
2014-04-24,"C12",13.78544964
2014-04-25,"C01",8.83030794
2014-04-25,"C02",0.27856122
2014-04-25,"C03",263.761806
2014-04-25,"C04",10.574259
2014-04-25,"C05",8.35309152
2014-04-25,"C06",8.43687054
2014-04-25,"C07",5.37132896571429
2014-04-25,"C08",6.8130444
2014-04-25,"C09",3.32910917142857
2014-04-25,"C10",8.43821184
2014-04-25,"C11",5.75715009428571
2014-04-25,"C12",7.34986596
2014-04-26,"C01",6.11567856
2014-04-26,"C02",0.01239744
2014-04-26,"C03",324.72936
2014-04-26,"C04",6.62307528
2014-04-26,"C05",4.28586252
2014-04-26,"C06",5.72657694
2014-04-26,"C07",3.50890776
2014-04-26,"C08",3.80526816
2014-04-26,"C09",2.2801683210989
2014-04-26,"C10",5.5829229
2014-04-26,"C11",3.58273788
2014-04-26,"C12",4.13687778
2014-04-27,"C01",6.29053698
2014-04-27,"C02",0.13637382
2014-04-27,"C03",307.9497948
2014-04-27,"C04",6.64352148
2014-04-27,"C05",3.48830874
2014-04-27,"C06",5.43205014
2014-04-27,"C07",3.31608012
2014-04-27,"C08",3.09567126
2014-04-27,"C09",6.1851873
2014-04-27,"C10",5.1448254
2014-04-27,"C11",4.09339644
2014-04-27,"C12",3.35804592
2014-04-28,"C01",10.49784438
2014-04-28,"C02",1.63098492
2014-04-28,"C03",273.8819178
2014-04-28,"C04",12.185667
2014-04-28,"C05",9.04128984
2014-04-28,"C06",10.40196654
2014-04-28,"C07",6.3603843
2014-04-28,"C08",7.5124005
2014-04-28,"C09",5.3366394389011
2014-04-28,"C10",9.53444064
2014-04-28,"C11",6.73973046
2014-04-28,"C12",7.78122792
2014-04-29,"C01",17.61053322
2014-04-29,"C02",5.8581936
2014-04-29,"C03",146.2967226
2014-04-29,"C04",19.01274492
2014-04-29,"C05",13.00516266
2014-04-29,"C06",19.16226978
2014-04-29,"C07",12.84745254
2014-04-29,"C08",9.98026734
2014-04-29,"C09",11.6694557828571
2014-04-29,"C10",14.71958298
2014-04-29,"C11",14.40911688
2014-04-29,"C12",9.01487184
2014-04-30,"C01",10.48933968
2014-04-30,"C02",2.26653215571429
2014-04-30,"C03",206.5000032
2014-04-30,"C04",12.49791114
2014-04-30,"C05",9.9107556
2014-04-30,"C06",10.37854446
2014-04-30,"C07",7.60195926
2014-04-30,"C08",7.56270264
2014-04-30,"C09",1.23203178428571
2014-04-30,"C10",9.30932538
2014-04-30,"C11",6.21466284
2014-04-30,"C12",8.57436312
